model,sample.id,experiment,chrom,contigStart,contigEnd,peaks,bases
macs2.broad,McGill0101,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0022,H3K36me3,chrX,144821,231384,7,86563
macs2.broad,McGill0058,H3K4me3,chrX,144821,231384,3,86563
macs2.default,McGill0058,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0013,H3K36me3,chrX,144821,231384,6,86563
macs2.default,McGill0013,H3K36me3,chrX,144821,231384,9,86563
macs2.default,McGill0101,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0101,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0037,H3K36me3,chrX,144821,231384,3,86563
macs2.default,McGill0037,H3K36me3,chrX,144821,231384,5,86563
macs2.broad,McGill0267,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0267,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0023,H3K36me3,chrX,144821,231384,3,86563
macs2.default,McGill0023,H3K36me3,chrX,144821,231384,3,86563
macs2.default,McGill0102,H3K4me3,chrX,144821,231384,2,86563
macs2.broad,McGill0102,H3K4me3,chrX,144821,231384,2,86563
macs2.broad,McGill0013,H3K4me3,chrX,144821,231384,2,86563
macs2.default,McGill0013,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0322,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0022,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0002,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0104,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0037,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0013,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0016,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0008,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0009,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0011,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0102,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0106,H3K4me3,chrX,144821,231384,2,86563
macs2.default,McGill0003,H3K4me3,chrX,144821,231384,2,86563
macs2.broad,McGill0003,H3K4me3,chrX,144821,231384,2,86563
macs2.default,McGill0009,H3K4me3,chrX,144821,231384,2,86563
macs2.broad,McGill0009,H3K4me3,chrX,144821,231384,2,86563
macs2.broad,McGill0106,H3K4me3,chrX,144821,231384,1,86563
macs2.default,McGill0106,H3K4me3,chrX,144821,231384,1,86563
macs2.broad,McGill0002,H3K4me3,chrX,144821,231384,2,86563
macs2.default,McGill0002,H3K4me3,chrX,144821,231384,3,86563
macs2.broad,McGill0104,H3K4me3,chrX,144821,231384,2,86563
macs2.default,McGill0104,H3K4me3,chrX,144821,231384,2,86563
PeakSegPipeline,McGill0007,H3K4me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0024,H3K4me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0027,H3K4me3,chrX,144821,231384,1,86563
macs2.broad,McGill0024,H3K4me3,chrX,144821,231384,1,86563
macs2.default,McGill0024,H3K4me3,chrX,144821,231384,1,86563
macs2.default,McGill0015,H3K4me3,chrX,144821,231384,2,86563
macs2.broad,McGill0015,H3K4me3,chrX,144821,231384,1,86563
macs2.broad,McGill0007,H3K4me3,chrX,144821,231384,1,86563
macs2.default,McGill0007,H3K4me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0322,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0022,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0001,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0002,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0079,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0104,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0013,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0004,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0005,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0007,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0008,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0009,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0024,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0027,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0102,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0106,H3K36me3,chrX,144821,231384,1,86563
PeakSegPipeline,McGill0107,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0011,H3K36me3,chrX,144821,231384,7,86563
macs2.default,McGill0011,H3K36me3,chrX,144821,231384,8,86563
macs2.broad,McGill0079,H3K36me3,chrX,144821,231384,8,86563
macs2.default,McGill0079,H3K36me3,chrX,144821,231384,18,86563
macs2.default,McGill0102,H3K36me3,chrX,144821,231384,5,86563
macs2.broad,McGill0102,H3K36me3,chrX,144821,231384,3,86563
macs2.broad,McGill0104,H3K36me3,chrX,144821,231384,4,86563
macs2.default,McGill0104,H3K36me3,chrX,144821,231384,5,86563
macs2.broad,McGill0002,H3K36me3,chrX,144821,231384,3,86563
macs2.default,McGill0002,H3K36me3,chrX,144821,231384,3,86563
PeakSegPipeline,McGill0058,H3K4me3,chrX,144821,231384,1,86563
macs2.broad,McGill0322,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0036,H3K36me3,chrX,144821,231384,2,86563
macs2.default,McGill0036,H3K36me3,chrX,144821,231384,2,86563
macs2.broad,McGill0012,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0012,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0024,H3K36me3,chrX,144821,231384,2,86563
macs2.default,McGill0024,H3K36me3,chrX,144821,231384,2,86563
macs2.default,McGill0322,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0009,H3K36me3,chrX,144821,231384,2,86563
macs2.broad,McGill0107,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0107,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0106,H3K36me3,chrX,144821,231384,4,86563
macs2.broad,McGill0106,H3K36me3,chrX,144821,231384,3,86563
macs2.default,McGill0026,H3K36me3,chrX,144821,231384,2,86563
macs2.broad,McGill0026,H3K36me3,chrX,144821,231384,2,86563
macs2.default,McGill0009,H3K36me3,chrX,144821,231384,2,86563
macs2.default,McGill0008,H3K36me3,chrX,144821,231384,3,86563
macs2.broad,McGill0008,H3K36me3,chrX,144821,231384,3,86563
macs2.broad,McGill0005,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0027,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0027,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0005,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0025,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0025,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0001,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0001,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0019,H3K36me3,chrX,144821,231384,1,86563
macs2.default,McGill0019,H3K36me3,chrX,144821,231384,1,86563
macs2.broad,McGill0022,H3K4me3,chrX,281384,1047557,4,766173
macs2.default,McGill0022,H3K4me3,chrX,281384,1047557,5,766173
macs2.broad,McGill0013,H3K4me3,chrX,281384,1047557,6,766173
macs2.default,McGill0013,H3K4me3,chrX,281384,1047557,13,766173
macs2.broad,McGill0016,H3K4me3,chrX,281384,1047557,8,766173
macs2.default,McGill0016,H3K4me3,chrX,281384,1047557,11,766173
PeakSegPipeline,McGill0013,H3K4me3,chrX,281384,1047557,6,766173
PeakSegPipeline,McGill0037,H3K36me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0022,H3K36me3,chrX,281384,1047557,1,766173
PeakSegPipeline,McGill0036,H3K36me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0013,H3K36me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0016,H3K36me3,chrX,281384,1047557,2,766173
macs2.broad,McGill0013,H3K36me3,chrX,281384,1047557,2,766173
macs2.default,McGill0013,H3K36me3,chrX,281384,1047557,2,766173
macs2.broad,McGill0104,H3K36me3,chrX,281384,1047557,3,766173
macs2.default,McGill0104,H3K36me3,chrX,281384,1047557,3,766173
macs2.broad,McGill0036,H3K36me3,chrX,281384,1047557,1,766173
macs2.default,McGill0036,H3K36me3,chrX,281384,1047557,1,766173
PeakSegPipeline,McGill0059,H3K4me3,chrX,281384,1047557,7,766173
macs2.default,McGill0079,H3K36me3,chrX,281384,1047557,3,766173
macs2.broad,McGill0079,H3K36me3,chrX,281384,1047557,1,766173
macs2.default,McGill0106,H3K36me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0106,H3K36me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0322,H3K36me3,chrX,281384,1047557,1,766173
macs2.default,McGill0322,H3K36me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0104,H3K4me3,chrX,281384,1047557,4,766173
macs2.default,McGill0104,H3K4me3,chrX,281384,1047557,6,766173
macs2.default,McGill0101,H3K4me3,chrX,281384,1047557,10,766173
macs2.broad,McGill0101,H3K4me3,chrX,281384,1047557,8,766173
macs2.broad,McGill0024,H3K36me3,chrX,281384,1047557,1,766173
macs2.default,McGill0024,H3K36me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0037,H3K36me3,chrX,281384,1047557,2,766173
macs2.default,McGill0037,H3K36me3,chrX,281384,1047557,2,766173
macs2.default,McGill0014,H3K4me3,chrX,281384,1047557,11,766173
macs2.broad,McGill0014,H3K4me3,chrX,281384,1047557,5,766173
macs2.default,McGill0036,H3K4me3,chrX,281384,1047557,9,766173
macs2.broad,McGill0036,H3K4me3,chrX,281384,1047557,5,766173
macs2.default,McGill0037,H3K4me3,chrX,281384,1047557,6,766173
macs2.broad,McGill0037,H3K4me3,chrX,281384,1047557,4,766173
macs2.default,McGill0019,H3K4me3,chrX,281384,1047557,11,766173
macs2.broad,McGill0019,H3K4me3,chrX,281384,1047557,7,766173
macs2.default,McGill0012,H3K4me3,chrX,281384,1047557,13,766173
macs2.broad,McGill0012,H3K4me3,chrX,281384,1047557,6,766173
macs2.broad,McGill0015,H3K4me3,chrX,281384,1047557,7,766173
macs2.default,McGill0015,H3K4me3,chrX,281384,1047557,7,766173
PeakSegPipeline,McGill0022,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0019,H3K4me3,chrX,281384,1047557,4,766173
PeakSegPipeline,McGill0036,H3K4me3,chrX,281384,1047557,6,766173
PeakSegPipeline,McGill0037,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0012,H3K4me3,chrX,281384,1047557,5,766173
PeakSegPipeline,McGill0014,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0016,H3K4me3,chrX,281384,1047557,5,766173
macs2.broad,McGill0003,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0003,H3K4me3,chrX,281384,1047557,3,766173
macs2.broad,McGill0106,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0106,H3K4me3,chrX,281384,1047557,5,766173
macs2.broad,McGill0102,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0102,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0005,H3K4me3,chrX,281384,1047557,4,766173
macs2.broad,McGill0005,H3K4me3,chrX,281384,1047557,2,766173
macs2.default,McGill0079,H3K4me3,chrX,281384,1047557,8,766173
macs2.broad,McGill0079,H3K4me3,chrX,281384,1047557,6,766173
macs2.broad,McGill0008,H3K4me3,chrX,281384,1047557,2,766173
macs2.default,McGill0008,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0091,H3K4me3,chrX,281384,1047557,4,766173
PeakSegPipeline,McGill0023,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0001,H3K4me3,chrX,281384,1047557,4,766173
PeakSegPipeline,McGill0002,H3K4me3,chrX,281384,1047557,6,766173
PeakSegPipeline,McGill0058,H3K4me3,chrX,281384,1047557,6,766173
PeakSegPipeline,McGill0079,H3K4me3,chrX,281384,1047557,5,766173
PeakSegPipeline,McGill0101,H3K4me3,chrX,281384,1047557,6,766173
PeakSegPipeline,McGill0104,H3K4me3,chrX,281384,1047557,4,766173
PeakSegPipeline,McGill0005,H3K4me3,chrX,281384,1047557,5,766173
PeakSegPipeline,McGill0008,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0009,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0011,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0024,H3K4me3,chrX,281384,1047557,5,766173
PeakSegPipeline,McGill0095,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0102,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0106,H3K4me3,chrX,281384,1047557,3,766173
macs2.broad,McGill0002,H3K4me3,chrX,281384,1047557,4,766173
macs2.default,McGill0002,H3K4me3,chrX,281384,1047557,4,766173
macs2.broad,McGill0058,H3K4me3,chrX,281384,1047557,6,766173
macs2.default,McGill0058,H3K4me3,chrX,281384,1047557,7,766173
macs2.default,McGill0059,H3K4me3,chrX,281384,1047557,3,766173
macs2.broad,McGill0059,H3K4me3,chrX,281384,1047557,2,766173
macs2.broad,McGill0095,H3K4me3,chrX,281384,1047557,1,766173
macs2.default,McGill0095,H3K4me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0091,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0091,H3K4me3,chrX,281384,1047557,3,766173
macs2.broad,McGill0023,H3K4me3,chrX,281384,1047557,1,766173
macs2.default,McGill0023,H3K4me3,chrX,281384,1047557,1,766173
PeakSegPipeline,McGill0322,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0004,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0006,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0010,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0028,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0029,H3K4me3,chrX,281384,1047557,3,766173
PeakSegPipeline,McGill0107,H3K4me3,chrX,281384,1047557,2,766173
PeakSegPipeline,McGill0267,H3K4me3,chrX,281384,1047557,1,766173
PeakSegPipeline,McGill0025,H3K4me3,chrX,281384,1047557,1,766173
macs2.default,McGill0107,H3K4me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0107,H3K4me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0029,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0029,H3K4me3,chrX,281384,1047557,3,766173
macs2.default,McGill0009,H3K4me3,chrX,281384,1047557,2,766173
macs2.broad,McGill0009,H3K4me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0001,H3K4me3,chrX,281384,1047557,1,766173
macs2.default,McGill0001,H3K4me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0004,H3K4me3,chrX,281384,1047557,1,766173
macs2.default,McGill0004,H3K4me3,chrX,281384,1047557,1,766173
macs2.default,McGill0024,H3K4me3,chrX,281384,1047557,2,766173
macs2.broad,McGill0024,H3K4me3,chrX,281384,1047557,1,766173
macs2.broad,McGill0013,H3K4me3,chrX,1314234,2068238,9,754004
macs2.broad,McGill0022,H3K4me3,chrX,1314234,2068238,13,754004
macs2.default,McGill0022,H3K4me3,chrX,1314234,2068238,18,754004
macs2.broad,McGill0012,H3K4me3,chrX,1314234,2068238,8,754004
macs2.default,McGill0012,H3K4me3,chrX,1314234,2068238,15,754004
macs2.broad,McGill0037,H3K4me3,chrX,1314234,2068238,10,754004
macs2.broad,McGill0008,H3K4me3,chrX,1314234,2068238,8,754004
macs2.default,McGill0013,H3K4me3,chrX,1314234,2068238,15,754004
macs2.broad,McGill0095,H3K4me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0095,H3K4me3,chrX,1314234,2068238,8,754004
PeakSegPipeline,McGill0091,H3K4me3,chrX,1314234,2068238,7,754004
PeakSegPipeline,McGill0322,H3K4me3,chrX,1314234,2068238,9,754004
PeakSegPipeline,McGill0022,H3K4me3,chrX,1314234,2068238,13,754004
PeakSegPipeline,McGill0023,H3K4me3,chrX,1314234,2068238,3,754004
PeakSegPipeline,McGill0267,H3K4me3,chrX,1314234,2068238,4,754004
PeakSegPipeline,McGill0001,H3K4me3,chrX,1314234,2068238,11,754004
PeakSegPipeline,McGill0002,H3K4me3,chrX,1314234,2068238,17,754004
PeakSegPipeline,McGill0058,H3K4me3,chrX,1314234,2068238,13,754004
PeakSegPipeline,McGill0079,H3K4me3,chrX,1314234,2068238,21,754004
PeakSegPipeline,McGill0101,H3K4me3,chrX,1314234,2068238,13,754004
PeakSegPipeline,McGill0104,H3K4me3,chrX,1314234,2068238,11,754004
PeakSegPipeline,McGill0019,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0012,H3K4me3,chrX,1314234,2068238,11,754004
PeakSegPipeline,McGill0013,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0014,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0004,H3K4me3,chrX,1314234,2068238,5,754004
PeakSegPipeline,McGill0005,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0007,H3K4me3,chrX,1314234,2068238,6,754004
PeakSegPipeline,McGill0008,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0009,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0010,H3K4me3,chrX,1314234,2068238,4,754004
PeakSegPipeline,McGill0011,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0024,H3K4me3,chrX,1314234,2068238,6,754004
PeakSegPipeline,McGill0025,H3K4me3,chrX,1314234,2068238,7,754004
PeakSegPipeline,McGill0027,H3K4me3,chrX,1314234,2068238,8,754004
PeakSegPipeline,McGill0028,H3K4me3,chrX,1314234,2068238,5,754004
PeakSegPipeline,McGill0029,H3K4me3,chrX,1314234,2068238,5,754004
PeakSegPipeline,McGill0059,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0095,H3K4me3,chrX,1314234,2068238,6,754004
PeakSegPipeline,McGill0102,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0106,H3K4me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0107,H3K4me3,chrX,1314234,2068238,7,754004
macs2.broad,McGill0059,H3K4me3,chrX,1314234,2068238,5,754004
macs2.default,McGill0059,H3K4me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0011,H3K4me3,chrX,1314234,2068238,11,754004
macs2.broad,McGill0011,H3K4me3,chrX,1314234,2068238,8,754004
macs2.broad,McGill0102,H3K4me3,chrX,1314234,2068238,9,754004
macs2.default,McGill0102,H3K4me3,chrX,1314234,2068238,13,754004
macs2.broad,McGill0091,H3K4me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0091,H3K4me3,chrX,1314234,2068238,7,754004
macs2.broad,McGill0009,H3K4me3,chrX,1314234,2068238,9,754004
macs2.default,McGill0009,H3K4me3,chrX,1314234,2068238,10,754004
macs2.broad,McGill0005,H3K4me3,chrX,1314234,2068238,8,754004
macs2.default,McGill0005,H3K4me3,chrX,1314234,2068238,12,754004
macs2.broad,McGill0024,H3K4me3,chrX,1314234,2068238,4,754004
macs2.default,McGill0024,H3K4me3,chrX,1314234,2068238,4,754004
macs2.default,McGill0008,H3K4me3,chrX,1314234,2068238,11,754004
macs2.broad,McGill0002,H3K4me3,chrX,1314234,2068238,19,754004
macs2.default,McGill0002,H3K4me3,chrX,1314234,2068238,24,754004
macs2.broad,McGill0107,H3K4me3,chrX,1314234,2068238,4,754004
macs2.broad,McGill0079,H3K4me3,chrX,1314234,2068238,26,754004
macs2.default,McGill0079,H3K4me3,chrX,1314234,2068238,31,754004
macs2.default,McGill0107,H3K4me3,chrX,1314234,2068238,5,754004
macs2.broad,McGill0106,H3K4me3,chrX,1314234,2068238,7,754004
macs2.default,McGill0106,H3K4me3,chrX,1314234,2068238,11,754004
macs2.broad,McGill0104,H3K4me3,chrX,1314234,2068238,10,754004
macs2.default,McGill0104,H3K4me3,chrX,1314234,2068238,12,754004
macs2.broad,McGill0101,H3K4me3,chrX,1314234,2068238,13,754004
macs2.default,McGill0101,H3K4me3,chrX,1314234,2068238,15,754004
macs2.broad,McGill0014,H3K4me3,chrX,1314234,2068238,7,754004
macs2.broad,McGill0007,H3K4me3,chrX,1314234,2068238,4,754004
macs2.broad,McGill0058,H3K4me3,chrX,1314234,2068238,13,754004
macs2.default,McGill0058,H3K4me3,chrX,1314234,2068238,15,754004
macs2.default,McGill0037,H3K4me3,chrX,1314234,2068238,13,754004
macs2.broad,McGill0322,H3K4me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0322,H3K4me3,chrX,1314234,2068238,8,754004
macs2.broad,McGill0010,H3K4me3,chrX,1314234,2068238,2,754004
macs2.broad,McGill0019,H3K4me3,chrX,1314234,2068238,7,754004
macs2.default,McGill0019,H3K4me3,chrX,1314234,2068238,13,754004
macs2.default,McGill0010,H3K4me3,chrX,1314234,2068238,2,754004
macs2.broad,McGill0003,H3K4me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0003,H3K4me3,chrX,1314234,2068238,7,754004
macs2.default,McGill0007,H3K4me3,chrX,1314234,2068238,4,754004
macs2.broad,McGill0027,H3K4me3,chrX,1314234,2068238,4,754004
macs2.default,McGill0027,H3K4me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0014,H3K4me3,chrX,1314234,2068238,13,754004
macs2.broad,McGill0267,H3K4me3,chrX,1314234,2068238,7,754004
macs2.default,McGill0267,H3K4me3,chrX,1314234,2068238,9,754004
macs2.broad,McGill0001,H3K4me3,chrX,1314234,2068238,4,754004
macs2.broad,McGill0036,H3K4me3,chrX,1314234,2068238,7,754004
macs2.default,McGill0001,H3K4me3,chrX,1314234,2068238,6,754004
macs2.broad,McGill0015,H3K4me3,chrX,1314234,2068238,7,754004
macs2.default,McGill0015,H3K4me3,chrX,1314234,2068238,9,754004
macs2.default,McGill0036,H3K4me3,chrX,1314234,2068238,15,754004
PeakSegPipeline,McGill0001,H3K36me3,chrX,1314234,2068238,3,754004
PeakSegPipeline,McGill0002,H3K36me3,chrX,1314234,2068238,2,754004
PeakSegPipeline,McGill0079,H3K36me3,chrX,1314234,2068238,7,754004
PeakSegPipeline,McGill0101,H3K36me3,chrX,1314234,2068238,2,754004
PeakSegPipeline,McGill0104,H3K36me3,chrX,1314234,2068238,5,754004
macs2.default,McGill0079,H3K36me3,chrX,1314234,2068238,60,754004
macs2.broad,McGill0079,H3K36me3,chrX,1314234,2068238,27,754004
macs2.default,McGill0002,H3K36me3,chrX,1314234,2068238,15,754004
macs2.broad,McGill0002,H3K36me3,chrX,1314234,2068238,11,754004
macs2.broad,McGill0104,H3K36me3,chrX,1314234,2068238,18,754004
macs2.broad,McGill0101,H3K36me3,chrX,1314234,2068238,13,754004
macs2.default,McGill0104,H3K36me3,chrX,1314234,2068238,46,754004
macs2.default,McGill0101,H3K36me3,chrX,1314234,2068238,20,754004
macs2.broad,McGill0001,H3K36me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0001,H3K36me3,chrX,1314234,2068238,10,754004
PeakSegPipeline,McGill0036,H3K4me3,chrX,1314234,2068238,9,754004
PeakSegPipeline,McGill0037,H3K4me3,chrX,1314234,2068238,9,754004
macs2.default,McGill0102,H3K36me3,chrX,1314234,2068238,26,754004
macs2.broad,McGill0102,H3K36me3,chrX,1314234,2068238,20,754004
macs2.broad,McGill0023,H3K36me3,chrX,1314234,2068238,12,754004
macs2.default,McGill0023,H3K36me3,chrX,1314234,2068238,15,754004
macs2.broad,McGill0022,H3K36me3,chrX,1314234,2068238,15,754004
macs2.default,McGill0022,H3K36me3,chrX,1314234,2068238,26,754004
PeakSegPipeline,McGill0022,H3K36me3,chrX,1314234,2068238,4,754004
PeakSegPipeline,McGill0037,H3K36me3,chrX,1314234,2068238,4,754004
PeakSegPipeline,McGill0013,H3K36me3,chrX,1314234,2068238,4,754004
PeakSegPipeline,McGill0011,H3K36me3,chrX,1314234,2068238,5,754004
PeakSegPipeline,McGill0023,H3K36me3,chrX,1314234,2068238,3,754004
PeakSegPipeline,McGill0036,H3K36me3,chrX,1314234,2068238,2,754004
PeakSegPipeline,McGill0012,H3K36me3,chrX,1314234,2068238,1,754004
PeakSegPipeline,McGill0016,H3K36me3,chrX,1314234,2068238,3,754004
macs2.broad,McGill0037,H3K36me3,chrX,1314234,2068238,10,754004
macs2.default,McGill0037,H3K36me3,chrX,1314234,2068238,15,754004
macs2.broad,McGill0013,H3K36me3,chrX,1314234,2068238,14,754004
macs2.default,McGill0013,H3K36me3,chrX,1314234,2068238,28,754004
macs2.broad,McGill0012,H3K36me3,chrX,1314234,2068238,4,754004
macs2.default,McGill0012,H3K36me3,chrX,1314234,2068238,4,754004
macs2.broad,McGill0011,H3K36me3,chrX,1314234,2068238,16,754004
macs2.default,McGill0011,H3K36me3,chrX,1314234,2068238,27,754004
macs2.broad,McGill0024,H3K36me3,chrX,1314234,2068238,13,754004
macs2.default,McGill0024,H3K36me3,chrX,1314234,2068238,16,754004
macs2.broad,McGill0036,H3K36me3,chrX,1314234,2068238,6,754004
macs2.default,McGill0036,H3K36me3,chrX,1314234,2068238,8,754004
macs2.default,McGill0008,H3K36me3,chrX,1314234,2068238,18,754004
macs2.broad,McGill0008,H3K36me3,chrX,1314234,2068238,12,754004
macs2.broad,McGill0016,H3K36me3,chrX,1314234,2068238,10,754004
macs2.default,McGill0016,H3K36me3,chrX,1314234,2068238,14,754004
macs2.broad,McGill0009,H3K36me3,chrX,1314234,2068238,10,754004
